Player,Opp,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points,Week,Name,_position,_team
Malachi Corley WR - NYJ,IND,0.0,0.0,0.0,2.52,0.0,3.5,36.76,0.25,0.0,0.0,0.0,0.0,8.93,11,Malachi Corley,WR,NYJ
Dontayvion Wicks WR - GB,@CHI,0.0,0.0,0.0,0.92,0.0,3.05,39.62,0.29,0.0,0.0,0.0,0.0,8.84,11,Dontayvion Wicks,WR,GB
Jakobi Meyers WR - LV,@MIA,0.68,0.0,0.0,1.2,0.0,3.42,38.64,0.23,0.0,0.0,0.0,0.06,8.69,11,Jakobi Meyers,WR,LV
Josh Downs WR - IND Q,@NYJ,0.0,0.0,0.0,1.15,0.0,3.38,37.4,0.23,0.0,0.0,0.0,0.06,8.50,11,Josh Downs,WR,IND
Ja'Lynn Polk WR - NE,LAR,0.0,0.0,0.0,0.79,0.0,3.06,36.29,0.23,0.0,0.0,0.0,0.0,8.15,11,Ja'Lynn Polk,WR,NE
Troy Franklin WR - DEN,ATL,0.0,0.0,0.0,0.34,0.0,2.98,36.79,0.23,0.0,0.0,0.0,0.0,8.07,11,Troy Franklin,WR,DEN
Roman Wilson WR - PIT Q,BAL,0.0,0.0,0.0,1.62,0.0,2.79,37.43,0.22,0.0,0.0,0.0,0.0,8.02,11,Roman Wilson,WR,PIT
Adonai Mitchell WR - IND,@NYJ,0.0,0.0,0.0,0.46,0.0,2.85,37.23,0.23,0.0,0.0,0.0,0.0,8.00,11,Adonai Mitchell,WR,IND
Darnell Mooney WR - ATL,@DEN,0.0,0.0,0.0,0.77,0.0,2.74,36.75,0.24,0.0,0.0,0.0,0.0,7.93,11,Darnell Mooney,WR,ATL
Quentin Johnston WR - LAC,CIN,0.0,0.0,0.0,0.34,0.0,2.81,35.15,0.23,0.0,0.0,0.0,0.0,7.74,11,Quentin Johnston,WR,LAC
Marvin Mims Jr. WR - DEN View News,ATL,0.0,0.0,0.0,1.66,0.0,2.63,35.48,0.17,0.06,0.0,0.0,0.0,7.72,11,Marvin Mims Jr.,WR,DEN
Jermaine Burton WR - CIN,@LAC,0.0,0.0,0.0,0.6,0.0,2.63,33.18,0.24,0.0,0.0,0.0,0.0,7.45,11,Jermaine Burton,WR,CIN
Rashod Bateman WR - BAL,@PIT,0.0,0.0,0.0,0.29,0.0,2.59,32.89,0.24,0.0,0.0,0.0,0.0,7.35,11,Rashod Bateman,WR,BAL
Jauan Jennings WR - SF Q,SEA,0.0,0.0,0.0,0.71,0.0,2.61,31.92,0.21,0.0,0.0,0.0,0.0,7.13,11,Jauan Jennings,WR,SF
Devontez Walker WR - BAL,@PIT,0.0,0.0,0.0,0.53,0.0,2.52,30.76,0.23,0.0,0.0,0.0,0.0,7.03,11,Devontez Walker,WR,BAL
Tyler Boyd WR - TEN,MIN,0.0,0.0,0.0,0.46,0.0,2.79,28.8,0.17,0.0,0.0,0.0,0.06,6.62,11,Tyler Boyd,WR,TEN
Kendrick Bourne WR - NE PUP View News,LAR,0.0,0.0,0.0,0.67,0.0,2.16,27.37,0.17,0.0,0.0,0.0,0.0,5.98,11,Kendrick Bourne,WR,NE
Odell Beckham Jr. WR - MIA PUP View News,LV,0.0,0.0,0.0,0.44,0.0,2.12,26.37,0.19,0.0,0.0,0.0,0.0,5.94,11,Odell Beckham Jr.,WR,MIA
Elijah Moore WR - CLE,@NO,0.0,0.0,0.0,1.04,0.0,2.2,23.88,0.17,0.0,0.0,0.0,0.0,5.71,11,Elijah Moore,WR,CLE
Jahan Dotson WR - PHI,WAS,0.0,0.0,0.0,0.44,0.0,2.05,26.62,0.17,0.0,0.0,0.0,0.06,5.66,11,Jahan Dotson,WR,PHI
Javon Baker WR - NE,LAR,0.0,0.0,0.0,1.08,0.0,2,24.07,0.17,0.0,0.0,0.0,0.0,5.54,11,Javon Baker,WR,NE
Demarcus Robinson WR - LAR,@NE,0.0,0.0,0.0,0.43,0.0,1.88,23.63,0.18,0.0,0.0,0.0,0.0,5.37,11,Demarcus Robinson,WR,LAR
K.J. Osborn WR - NE,LAR,0.0,0.0,0.0,0.33,0.0,1.84,23.75,0.17,0.0,0.0,0.0,0.0,5.27,11,K.J. Osborn,WR,NE
Jalen Tolbert WR - DAL,HOU,0.0,0.0,0.0,0.31,0.0,1.94,22.4,0.13,0.0,0.0,0.0,0.0,4.99,11,Jalen Tolbert,WR,DAL
DJ Chark WR - LAC Q,CIN,0.0,0.0,0.0,0.29,0.0,1.69,22.68,0.12,0.0,0.0,0.0,0.0,4.71,11,DJ Chark,WR,LAC
Josh Reynolds WR - DEN Q View News,ATL,0.0,0.0,0.0,0.28,0.0,1.69,21.44,0.11,0.0,0.0,0.0,0.0,4.52,11,Josh Reynolds,WR,DEN
JuJu Smith-Schuster WR - KC,@BUF,0.0,0.0,0.0,0.19,0.0,1.76,18.83,0.13,0.0,0.0,0.0,0.0,4.44,11,JuJu Smith-Schuster,WR,KC
Marquez Valdes-Scantling WR - BUF Q,KC,0.0,0.0,0.0,0.27,0.0,1.33,20.05,0.18,0.0,0.0,0.0,0.0,4.44,11,Marquez Valdes-Scantling,WR,BUF
Tyler Scott WR - CHI,GB,0.0,0.0,0.0,2.14,0.0,1.61,18.51,0.12,0.0,0.0,0.0,0.0,4.40,11,Tyler Scott,WR,CHI
Tre Tucker WR - LV,@MIA,0.0,0.0,0.0,1.94,0.0,1.66,17.92,0.11,0.0,0.0,0.0,0.0,4.31,11,Tre Tucker,WR,LV
Malik Washington WR - MIA,LV,0.0,0.0,0.0,1.56,0.0,1.5,18.84,0.12,0.0,0.0,0.0,0.0,4.26,11,Malik Washington,WR,MIA
A.T. Perry WR - NO,CLE,0.0,0.0,0.0,0.28,0.0,1.45,20.5,0.11,0.0,0.0,0.0,0.0,4.19,11,A.T. Perry,WR,NO
Treylon Burks WR - TEN,MIN,0.0,0.0,0.0,1.27,0.0,1.5,19.56,0.12,0.0,0.0,0.0,0.06,4.18,11,Treylon Burks,WR,TEN
Kalif Raymond WR - DET,JAX,0.0,0.0,0.0,2.29,0.0,1.3,16.21,0.12,0.0,0.0,0.0,0.0,3.87,11,Kalif Raymond,WR,DET
Alec Pierce WR - IND,@NYJ,0.0,0.0,0.0,0.23,0.0,1.25,18.84,0.11,0.0,0.0,0.0,0.0,3.82,11,Alec Pierce,WR,IND
Van Jefferson WR - PIT,BAL,0.0,0.0,0.0,0.67,0.0,1.35,17.23,0.11,0.0,0.0,0.0,0.0,3.80,11,Van Jefferson,WR,PIT
Cedric Tillman WR - CLE,@NO,0.0,0.0,0.0,0.3,0.0,1.3,17.41,0.12,0.0,0.0,0.0,0.0,3.79,11,Cedric Tillman,WR,CLE
Jake Bobo WR - SEA,@SF,0.0,0.0,0.0,0.27,0.0,1.37,16.83,0.11,0.0,0.0,0.0,0.0,3.74,11,Jake Bobo,WR,SEA
Andrei Iosivas WR - CIN,@LAC,0.0,0.0,0.0,0.36,0.0,1.31,16.15,0.12,0.0,0.0,0.0,0.0,3.68,11,Andrei Iosivas,WR,CIN
Parker Washington WR - JAX,@DET,0.0,0.0,0.0,0.47,0.0,1.41,15.06,0.12,0.0,0.0,0.0,0.0,3.68,11,Parker Washington,WR,JAX
Braxton Berrios WR - MIA,LV,0.0,0.0,0.0,0.7,0.0,1.31,12.99,0.09,0.07,0.0,0.0,0.0,3.64,11,Braxton Berrios,WR,MIA
Ced Wilson WR - NO,CLE,0.0,0.0,0.0,0.34,0.0,1.26,15.87,0.11,0.0,0.0,0.0,0.0,3.54,11,Ced Wilson,WR,NO
Dyami Brown WR - WAS,@PHI,0.0,0.0,0.0,0.33,0.0,1.14,14.28,0.11,0.0,0.0,0.0,0.0,3.26,11,Dyami Brown,WR,WAS
Calvin Austin III WR - PIT,BAL,0.0,0.0,0.0,2.33,0.0,1.28,13.71,0.06,0.0,0.0,0.0,0.0,3.24,11,Calvin Austin III,WR,PIT
Tyreek Hill WR - MIA Q,NE,0.0,0.0,0.0,2.23,0.0,6.94,99.06,0.56,0.0,0.0,0.0,0.06,20.31,12,Tyreek Hill,WR,MIA
CeeDee Lamb WR - DAL EXE View News,@WAS,0.0,0.0,0.0,4.5,0.06,7,88.54,0.55,0.0,0.0,0.0,0.06,19.84,12,CeeDee Lamb,WR,DAL
Amon-Ra St. Brown WR - DET,@IND,0.0,0.0,0.0,2.21,0.0,6.81,78.78,0.43,0.0,0.0,0.0,0.06,17.37,12,Amon-Ra St. Brown,WR,DET
Justin Jefferson WR - MIN,@CHI,0.0,0.0,0.0,0.7,0.0,6.09,82.81,0.41,0.0,0.0,0.0,0.06,16.78,12,Justin Jefferson,WR,MIN
A.J. Brown WR - PHI,@LAR,0.0,0.0,0.0,0.36,0.0,5.37,80.62,0.48,0.0,0.0,0.0,0.06,16.23,12,A.J. Brown,WR,PHI
Puka Nacua WR - LAR Q,PHI,0.0,0.0,0.0,2.53,0.0,5.66,75.6,0.42,0.0,0.0,0.0,0.06,15.87,12,Puka Nacua,WR,LAR
Nico Collins WR - HOU,TEN,0.0,0.0,0.0,0.63,0.0,4.89,70.23,0.44,0.0,0.0,0.0,0.06,14.50,12,Nico Collins,WR,HOU
Cooper Kupp WR - LAR,PHI,0.0,0.0,0.0,1.52,0.0,5.31,63.31,0.44,0.0,0.0,0.0,0.06,14.31,12,Cooper Kupp,WR,LAR
Jaylen Waddle WR - MIA Q,NE,0.0,0.0,0.0,1.19,0.0,5.01,68.78,0.38,0.0,0.0,0.0,0.06,14.17,12,Jaylen Waddle,WR,MIA
Davante Adams WR - LV Q,DEN,0.0,0.0,0.0,0.29,0.0,5.22,64.45,0.41,0.0,0.0,0.0,0.06,14.03,12,Davante Adams,WR,LV
Rashee Rice WR - KC,@CAR,0.0,0.0,0.0,0.59,0.0,5.61,60.53,0.4,0.0,0.0,0.0,0.07,13.98,12,Rashee Rice,WR,KC
Brandon Aiyuk WR - SF,@GB,0.0,0.0,0.0,0.31,0.0,4.64,67.89,0.43,0.0,0.0,0.0,0.06,13.92,12,Brandon Aiyuk,WR,SF
Deebo Samuel Sr. WR - SF,@GB,0.0,0.0,0.0,14.48,0.18,3.83,54.44,0.36,0.0,0.0,0.0,0.06,13.84,12,Deebo Samuel Sr.,WR,SF
Marvin Harrison Jr. WR - ARI,@SEA,0.0,0.0,0.0,0.41,0.0,4.7,66.26,0.41,0.0,0.0,0.0,0.06,13.71,12,Marvin Harrison Jr.,WR,ARI
Stefon Diggs WR - HOU,TEN,0.0,0.0,0.0,0.31,0.0,5.01,61.14,0.44,0.0,0.0,0.0,0.06,13.68,12,Stefon Diggs,WR,HOU
DK Metcalf WR - SEA,ARI,0.0,0.0,0.0,0.3,0.0,4.46,63.9,0.48,0.0,0.0,0.0,0.06,13.64,12,DK Metcalf,WR,SEA
Mike Evans WR - TB,@NYG,0.0,0.0,0.0,0.29,0.0,4.33,64.79,0.47,0.0,0.0,0.0,0.06,13.54,12,Mike Evans,WR,TB
DJ Moore WR - CHI,MIN,0.0,0.0,0.0,1.44,0.0,4.57,63.96,0.42,0.0,0.0,0.0,0.06,13.51,12,DJ Moore,WR,CHI
Amari Cooper WR - CLE,PIT,0.0,0.0,0.0,0.3,0.0,4.48,65.81,0.42,0.0,0.0,0.0,0.06,13.49,12,Amari Cooper,WR,CLE
DeVonta Smith WR - PHI,@LAR,0.0,0.0,0.0,0.36,0.0,5.08,62.17,0.36,0.0,0.0,0.0,0.06,13.37,12,DeVonta Smith,WR,PHI
Tank Dell WR - HOU,TEN,0.0,0.0,0.0,4.09,0.0,4.71,60.45,0.37,0.0,0.0,0.0,0.06,13.26,12,Tank Dell,WR,HOU
Michael Pittman WR - IND,DET,0.0,0.0,0.0,0.29,0.0,5.34,59.48,0.29,0.0,0.0,0.0,0.06,12.94,12,Michael Pittman,WR,IND
Zay Flowers WR - BAL,@LAC,0.0,0.0,0.0,3.09,0.0,4.92,56.56,0.36,0.0,0.0,0.0,0.06,12.93,12,Zay Flowers,WR,BAL
Keenan Allen WR - CHI,MIN,0.0,0.0,0.0,0.66,0.0,5.04,55.95,0.36,0.0,0.0,0.0,0.06,12.74,12,Keenan Allen,WR,CHI
Chris Godwin WR - TB,@NYG,0.0,0.0,0.0,1.53,0.0,5.1,57.48,0.29,0.0,0.0,0.0,0.06,12.62,12,Chris Godwin,WR,TB
Malik Nabers WR - NYG,TB,0.0,0.0,0.0,0.87,0.0,4.4,59.69,0.35,0.0,0.0,0.0,0.06,12.44,12,Malik Nabers,WR,NYG
Rome Odunze WR - CHI,MIN,0.0,0.0,0.0,0.42,0.0,4.29,58.07,0.36,0.0,0.0,0.0,0.06,12.18,12,Rome Odunze,WR,CHI
Jordan Addison WR - MIN Q,@CHI,0.0,0.0,0.0,1.09,0.0,4.18,58,0.34,0.0,0.0,0.0,0.06,12.01,12,Jordan Addison,WR,MIN
George Pickens WR - PIT,@CLE,0.0,0.0,0.0,0.56,0.0,3.98,60.08,0.34,0.0,0.0,0.0,0.06,11.96,12,George Pickens,WR,PIT
Jayden Reed WR - GB,SF,0.0,0.0,0.0,4.45,0.06,4.16,51.86,0.29,0.0,0.0,0.0,0.06,11.77,12,Jayden Reed,WR,GB
Terry McLaurin WR - WAS,DAL,0.0,0.0,0.0,0.35,0.0,4.33,57.6,0.29,0.0,0.0,0.0,0.06,11.75,12,Terry McLaurin,WR,WAS
Diontae Johnson WR - CAR,KC,0.0,0.0,0.0,0.82,0.0,4.92,51.56,0.25,0.0,0.0,0.0,0.06,11.54,12,Diontae Johnson,WR,CAR
Jaxon Smith-Njigba WR - SEA,ARI,0.0,0.0,0.0,0.68,0.0,4.58,49.43,0.34,0.0,0.0,0.0,0.07,11.49,12,Jaxon Smith-Njigba,WR,SEA
Calvin Ridley WR - TEN,@HOU,0.0,0.0,0.0,1.85,0.0,3.98,53.75,0.34,0.0,0.0,0.0,0.06,11.46,12,Calvin Ridley,WR,TEN
Tyler Lockett WR - SEA Q,ARI,0.0,0.0,0.0,0.34,0.0,4.31,51.66,0.34,0.0,0.0,0.0,0.07,11.41,12,Tyler Lockett,WR,SEA
Xavier Worthy WR - KC,@CAR,0.0,0.0,0.0,1.31,0.0,3.81,51.03,0.37,0.0,0.0,0.0,0.0,11.26,12,Xavier Worthy,WR,KC
Josh Palmer WR - LAC,BAL,0.0,0.0,0.0,0.46,0.0,3.9,48.77,0.4,0.0,0.0,0.0,0.07,11.08,12,Josh Palmer,WR,LAC
Marquise Brown WR - KC Q,@CAR,0.0,0.0,0.0,0.88,0.0,3.5,48.57,0.38,0.0,0.0,0.0,0.06,10.61,12,Marquise Brown,WR,KC
DeAndre Hopkins WR - TEN Q,@HOU,0.0,0.0,0.0,0.51,0.0,3.79,48.02,0.28,0.0,0.0,0.0,0.06,10.20,12,DeAndre Hopkins,WR,TEN
Jerry Jeudy WR - CLE,PIT,0.0,0.0,0.0,0.8,0.0,3.67,46.92,0.31,0.0,0.0,0.0,0.06,10.18,12,Jerry Jeudy,WR,CLE
Ladd McConkey WR - LAC,BAL,0.0,0.0,0.0,0.58,0.0,3.55,43.28,0.35,0.0,0.0,0.0,0.0,10.04,12,Ladd McConkey,WR,LAC
Christian Watson WR - GB,SF,0.0,0.0,0.0,1.59,0.0,3.29,45.53,0.35,0.0,0.0,0.0,0.06,9.98,12,Christian Watson,WR,GB
Romeo Doubs WR - GB,SF,0.0,0.0,0.0,0.29,0.0,3.53,44,0.29,0.0,0.0,0.0,0.06,9.58,12,Romeo Doubs,WR,GB
Jalen McMillan WR - TB,@NYG,0.0,0.0,0.0,1.5,0.0,3.76,39.86,0.27,0.0,0.0,0.0,0.0,9.52,12,Jalen McMillan,WR,TB
Demario Douglas WR - NE,@MIA,0.0,0.0,0.0,2.16,0.0,3.69,40.55,0.23,0.0,0.0,0.0,0.06,9.22,12,Demario Douglas,WR,NE
Jameson Williams WR - DET,@IND,0.0,0.0,0.0,1.89,0.0,3.04,43.02,0.3,0.0,0.0,0.0,0.06,9.21,12,Jameson Williams,WR,DET
Brandin Cooks WR - DAL Q,@WAS,0.0,0.0,0.0,1.03,0.0,3.27,40.75,0.3,0.0,0.0,0.0,0.06,9.13,12,Brandin Cooks,WR,DAL
Courtland Sutton WR - DEN,@LV,0.0,0.0,0.0,0.28,0.0,3.21,43.28,0.28,0.0,0.0,0.0,0.06,9.13,12,Courtland Sutton,WR,DEN
Jakobi Meyers WR - LV,DEN,0.71,0.0,0.0,1.24,0.0,3.54,40.06,0.24,0.0,0.0,0.0,0.06,9.02,12,Jakobi Meyers,WR,LV
Dontayvion Wicks WR - GB,SF,0.0,0.0,0.0,0.93,0.0,3.08,39.98,0.29,0.0,0.0,0.0,0.0,8.91,12,Dontayvion Wicks,WR,GB
Josh Downs WR - IND Q,DET,0.0,0.0,0.0,1.18,0.0,3.47,38.42,0.24,0.0,0.0,0.0,0.06,8.75,12,Josh Downs,WR,IND
Ricky Pearsall WR - SF Q,@GB,0.0,0.0,0.0,1.03,0.0,3.08,37.44,0.3,0.0,0.0,0.0,0.0,8.73,12,Ricky Pearsall,WR,SF
Xavier Legette WR - CAR,KC,0.0,0.0,0.0,1.23,0.0,3.09,39.47,0.23,0.0,0.0,0.0,0.0,8.54,12,Xavier Legette,WR,CAR
Wan'Dale Robinson WR - NYG,TB,0.0,0.0,0.0,3.14,0.0,3.31,33.83,0.23,0.0,0.0,0.0,0.06,8.27,12,Wan'Dale Robinson,WR,NYG
Troy Franklin WR - DEN,@LV,0.0,0.0,0.0,0.36,0.0,2.94,36.06,0.27,0.0,0.0,0.0,0.0,8.20,12,Troy Franklin,WR,DEN
Adonai Mitchell WR - IND,DET,0.0,0.0,0.0,0.47,0.0,2.93,38.24,0.23,0.0,0.0,0.0,0.0,8.18,12,Adonai Mitchell,WR,IND
Roman Wilson WR - PIT Q,@CLE,0.0,0.0,0.0,1.62,0.0,2.8,37.61,0.22,0.0,0.0,0.0,0.0,8.04,12,Roman Wilson,WR,PIT
Ja'Lynn Polk WR - NE,@MIA,0.0,0.0,0.0,0.78,0.0,2.99,35.45,0.22,0.0,0.0,0.0,0.0,7.93,12,Ja'Lynn Polk,WR,NE
Michael Wilson WR - ARI,@SEA,0.0,0.0,0.0,0.29,0.0,2.76,36.89,0.23,0.0,0.0,0.0,0.0,7.86,12,Michael Wilson,WR,ARI
Quentin Johnston WR - LAC,BAL,0.0,0.0,0.0,0.35,0.0,2.84,35.63,0.23,0.0,0.0,0.0,0.0,7.82,12,Quentin Johnston,WR,LAC
Marvin Mims Jr. WR - DEN View News,@LV,0.0,0.0,0.0,1.62,0.0,2.57,34.67,0.17,0.06,0.0,0.0,0.0,7.58,12,Marvin Mims Jr.,WR,DEN
Rashod Bateman WR - BAL,@LAC,0.0,0.0,0.0,0.3,0.0,2.67,33.89,0.24,0.0,0.0,0.0,0.0,7.53,12,Rashod Bateman,WR,BAL
Adam Thielen WR - CAR,KC,0.0,0.0,0.0,0.28,0.0,3.28,32.89,0.17,0.0,0.0,0.0,0.06,7.50,12,Adam Thielen,WR,CAR
Devontez Walker WR - BAL,@LAC,0.0,0.0,0.0,0.54,0.0,2.6,31.7,0.24,0.0,0.0,0.0,0.0,7.26,12,Devontez Walker,WR,BAL
Greg Dortch WR - ARI,@SEA,0.0,0.0,0.0,1.4,0.0,3.02,29.89,0.17,0.0,0.0,0.0,0.0,7.17,12,Greg Dortch,WR,ARI
Jauan Jennings WR - SF Q,@GB,0.0,0.0,0.0,0.67,0.0,2.49,30.37,0.2,0.0,0.0,0.0,0.0,6.79,12,Jauan Jennings,WR,SF
Tyler Boyd WR - TEN,@HOU,0.0,0.0,0.0,0.45,0.0,2.74,28.28,0.17,0.0,0.0,0.0,0.06,6.51,12,Tyler Boyd,WR,TEN
Darius Slayton WR - NYG,TB,0.0,0.0,0.0,0.29,0.0,2.21,31.94,0.17,0.0,0.0,0.0,0.0,6.45,12,Darius Slayton,WR,NYG
Odell Beckham Jr. WR - MIA PUP View News,NE,0.0,0.0,0.0,0.43,0.0,2.1,26.16,0.19,0.0,0.0,0.0,0.0,5.90,12,Odell Beckham Jr.,WR,MIA
Elijah Moore WR - CLE,PIT,0.0,0.0,0.0,1.07,0.0,2.25,24.41,0.18,0.0,0.0,0.0,0.0,5.88,12,Elijah Moore,WR,CLE
Kendrick Bourne WR - NE PUP View News,@MIA,0.0,0.0,0.0,0.65,0.0,2.12,26.74,0.16,0.0,0.0,0.0,0.0,5.82,12,Kendrick Bourne,WR,NE
Zay Jones WR - ARI SUS,@SEA,0.0,0.0,0.0,0.4,0.0,2.16,25.55,0.17,0.0,0.0,0.0,0.06,5.66,12,Zay Jones,WR,ARI
Javon Baker WR - NE,@MIA,0.0,0.0,0.0,1.06,0.0,1.95,23.51,0.17,0.0,0.0,0.0,0.0,5.43,12,Javon Baker,WR,NE
Jahan Dotson WR - PHI,@LAR,0.0,0.0,0.0,0.42,0.0,1.96,25.4,0.16,0.0,0.0,0.0,0.05,5.40,12,Jahan Dotson,WR,PHI
Demarcus Robinson WR - LAR,PHI,0.0,0.0,0.0,0.42,0.0,1.87,23.43,0.18,0.0,0.0,0.0,0.0,5.34,12,Demarcus Robinson,WR,LAR
K.J. Osborn WR - NE,@MIA,0.0,0.0,0.0,0.33,0.0,1.79,23.21,0.16,0.0,0.0,0.0,0.0,5.10,12,K.J. Osborn,WR,NE
Jalen Tolbert WR - DAL,@WAS,0.0,0.0,0.0,0.31,0.0,1.89,21.84,0.12,0.0,0.0,0.0,0.0,4.83,12,Jalen Tolbert,WR,DAL
DJ Chark WR - LAC Q,BAL,0.0,0.0,0.0,0.3,0.0,1.71,22.99,0.12,0.0,0.0,0.0,0.0,4.76,12,DJ Chark,WR,LAC
JuJu Smith-Schuster WR - KC,@CAR,0.0,0.0,0.0,0.2,0.0,1.84,19.65,0.13,0.0,0.0,0.0,0.0,4.61,12,JuJu Smith-Schuster,WR,KC
Tre Tucker WR - LV,DEN,0.0,0.0,0.0,2.01,0.0,1.73,18.58,0.12,0.0,0.0,0.0,0.0,4.51,12,Tre Tucker,WR,LV
Jalin Hyatt WR - NYG,TB,0.0,0.0,0.0,0.23,0.0,1.53,22.86,0.11,0.0,0.0,0.0,0.0,4.50,12,Jalin Hyatt,WR,NYG
Tyler Scott WR - CHI,MIN,0.0,0.0,0.0,2.19,0.0,1.64,18.92,0.12,0.0,0.0,0.0,0.0,4.47,12,Tyler Scott,WR,CHI
Josh Reynolds WR - DEN Q View News,@LV,0.0,0.0,0.0,0.27,0.0,1.65,20.96,0.11,0.0,0.0,0.0,0.0,4.43,12,Josh Reynolds,WR,DEN
Malik Washington WR - MIA,NE,0.0,0.0,0.0,1.55,0.0,1.49,18.69,0.12,0.0,0.0,0.0,0.0,4.23,12,Malik Washington,WR,MIA
Jake Bobo WR - SEA,ARI,0.0,0.0,0.0,0.3,0.0,1.52,18.66,0.12,0.0,0.0,0.0,0.0,4.14,12,Jake Bobo,WR,SEA
Trey Palmer WR - TB Q,@NYG,0.0,0.0,0.0,1.05,0.0,1.46,18.18,0.12,0.0,0.0,0.0,0.0,4.10,12,Trey Palmer,WR,TB
Treylon Burks WR - TEN,@HOU,0.0,0.0,0.0,1.24,0.0,1.47,19.21,0.11,0.0,0.0,0.0,0.06,4.06,12,Treylon Burks,WR,TEN
Alec Pierce WR - IND,DET,0.0,0.0,0.0,0.23,0.0,1.28,19.35,0.12,0.0,0.0,0.0,0.0,3.96,12,Alec Pierce,WR,IND
Jonathan Mingo WR - CAR,KC,0.0,0.0,0.0,0.44,0.0,1.43,17.3,0.11,0.0,0.0,0.0,0.0,3.86,12,Jonathan Mingo,WR,CAR
Cedric Tillman WR - CLE,PIT,0.0,0.0,0.0,0.3,0.0,1.33,17.8,0.12,0.0,0.0,0.0,0.0,3.86,12,Cedric Tillman,WR,CLE
Van Jefferson WR - PIT,@CLE,0.0,0.0,0.0,0.68,0.0,1.35,17.31,0.11,0.0,0.0,0.0,0.0,3.81,12,Van Jefferson,WR,PIT
Kalif Raymond WR - DET,@IND,0.0,0.0,0.0,2.21,0.0,1.26,15.68,0.12,0.0,0.0,0.0,0.0,3.77,12,Kalif Raymond,WR,DET
Braxton Berrios WR - MIA,NE,0.0,0.0,0.0,0.69,0.0,1.3,12.89,0.09,0.07,0.0,0.0,0.0,3.62,12,Braxton Berrios,WR,MIA
Dyami Brown WR - WAS,DAL,0.0,0.0,0.0,0.34,0.0,1.18,14.81,0.11,0.0,0.0,0.0,0.0,3.36,12,Dyami Brown,WR,WAS
Calvin Austin III WR - PIT,@CLE,0.0,0.0,0.0,2.34,0.0,1.28,13.78,0.06,0.0,0.0,0.0,0.0,3.25,12,Calvin Austin III,WR,PIT
Brenden Rice WR - LAC,BAL,0.0,0.0,0.0,0.42,0.0,1.15,14.44,0.1,0.0,0.0,0.0,0.0,3.24,12,Brenden Rice,WR,LAC
Chris Moore WR - ARI,@SEA,0.0,0.0,0.0,0.98,0.0,1.08,13.5,0.1,0.0,0.0,0.0,0.0,3.13,12,Chris Moore,WR,ARI
Justin Watson WR - KC,@CAR,0.0,0.0,0.0,0.0,0.0,1.03,13.41,0.12,0.0,0.0,0.0,0.0,3.09,12,Justin Watson,WR,KC
Tutu Atwell WR - LAR,PHI,0.0,0.0,0.0,1.03,0.0,1.15,14.62,0.06,0.0,0.0,0.0,0.0,3.08,12,Tutu Atwell,WR,LAR
Mecole Hardman WR - KC,@CAR,0.0,0.0,0.0,2.3,0.0,0.97,12.74,0.09,0.0,0.0,0.0,0.0,3.01,12,Mecole Hardman,WR,KC
CeeDee Lamb WR - DAL EXE View News,NYG,0.0,0.0,0.0,4.68,0.06,7.27,91.94,0.57,0.0,0.0,0.0,0.06,20.59,13,CeeDee Lamb,WR,DAL
Tyreek Hill WR - MIA Q,@GB,0.0,0.0,0.0,2.11,0.0,6.57,93.71,0.53,0.0,0.0,0.0,0.06,19.21,13,Tyreek Hill,WR,MIA
Amon-Ra St. Brown WR - DET,CHI,0.0,0.0,0.0,2.28,0.0,7.04,81.44,0.44,0.0,0.0,0.0,0.06,17.93,13,Amon-Ra St. Brown,WR,DET
Ja'Marr Chase WR - CIN View News,PIT,0.0,0.0,0.0,0.97,0.0,6.37,82.92,0.49,0.0,0.0,0.0,0.06,17.58,13,Ja'Marr Chase,WR,CIN
Justin Jefferson WR - MIN,ARI,0.0,0.0,0.0,0.73,0.0,6.37,86.57,0.42,0.0,0.0,0.0,0.06,17.50,13,Justin Jefferson,WR,MIN
Garrett Wilson WR - NYJ,SEA,0.0,0.0,0.0,1.92,0.0,6.12,77.61,0.49,0.0,0.0,0.0,0.06,16.89,13,Garrett Wilson,WR,NYJ
Puka Nacua WR - LAR Q,@NO,0.0,0.0,0.0,2.54,0.0,5.68,75.93,0.42,0.0,0.0,0.0,0.06,15.93,13,Puka Nacua,WR,LAR
A.J. Brown WR - PHI,@BAL,0.0,0.0,0.0,0.35,0.0,5.18,77.81,0.46,0.0,0.0,0.0,0.06,15.64,13,A.J. Brown,WR,PHI
Drake London WR - ATL,LAC,0.0,0.0,0.0,0.67,0.0,5.25,68.5,0.43,0.0,0.0,0.0,0.06,14.63,13,Drake London,WR,ATL
Cooper Kupp WR - LAR,@NO,0.0,0.0,0.0,1.52,0.0,5.33,63.59,0.44,0.0,0.0,0.0,0.06,14.36,13,Cooper Kupp,WR,LAR
Chris Olave WR - NO,LAR,0.0,0.0,0.0,0.29,0.0,5.18,70.17,0.35,0.0,0.0,0.0,0.06,14.21,13,Chris Olave,WR,NO
Rashee Rice WR - KC,LV,0.0,0.0,0.0,0.59,0.0,5.61,60.53,0.4,0.0,0.0,0.0,0.07,13.98,13,Rashee Rice,WR,KC
